client_id,default
19011,0.40882689736207667
71182,0.04248396232980774
102527,0.03507136092667769
100864,0.036217762968382486
72592,0.021975441800698728
52472,0.05931399447713836
46353,0.04197611759264895
68849,0.0452728159434171
76572,0.15207173927938786
10434,0.1561244177044714
81909,0.0547448160222093
61799,0.05634464329154959
103129,0.13249096350728948
27459,0.11406299475467965
84276,0.3030087076754434
62005,0.11449841563800076
29688,0.2691660088232013
26781,0.11185818539694542
33061,0.13201395566318805
83473,0.10163827492443543
80996,0.1378241971486178
34979,0.25702081568486684
88165,0.2506962814303701
4144,0.025791520617473446
97825,0.05837695965834564
78095,0.04740994807731344
71878,0.09789897457903039
23169,0.26659661988492706
55717,0.08182999914465178
57284,0.12357233804087465
20948,0.11513119693752939
107721,0.11508935890096074
98948,0.04760005070154854
20425,0.35121434228546944
102865,0.03537610608826599
57556,0.08372917691244391
32463,0.23351110973542077
105143,0.09732198287093424
57718,0.04136284798757016
31763,0.03295864732058946
35615,0.026210600319381504
96190,0.08215370087951104
67693,0.0683883136556434
10106,0.07806556575993141
38945,0.11370450100895217
100098,0.08009168835878253
107354,0.1981359800796177
49707,0.043928451039868095
109076,0.05740430040540574
72520,0.09573250103818885
77185,0.05231471138038702
69205,0.031178726237128487
59312,0.13503344397473543
46856,0.3416597137846049
38441,0.10371801879906695
2663,0.21671735350457955
5217,0.094654822739671
22199,0.14891915264315958
76258,0.02477655471440717
19285,0.19681231854254175
35308,0.01683492684029625
4010,0.3266087013385769
60194,0.06588523375226177
95891,0.11358268476097748
43112,0.084073537070435
54720,0.02101158148625481
49360,0.1640496525585934
42032,0.03287802671023237
36413,0.04637352021874782
24419,0.2616985064070727
47087,0.08455137254589204
56376,0.12303533967235972
47268,0.10071547237680901
8960,0.09579342630733169
41842,0.1414661246186807
47812,0.023585997697860732
11406,0.06305726122970831
75339,0.12457184695539783
81032,0.12396422786190399
72769,0.07427716361247007
8971,0.1786227056710022
11002,0.3053754156464785
46326,0.11631094711664759
47394,0.07143680771996426
54915,0.04920942556552211
89485,0.039777202948306875
93866,0.08711196777375166
36069,0.05335007023933257
45765,0.18353421044775414
63426,0.12863156624673633
97298,0.07289615013916216
37043,0.13738304555530878
64118,0.3152061030088716
79626,0.17204555404294938
100276,0.181475015335692
103365,0.1700093464070647
279,0.11696209194601959
25094,0.22277379971470573
18251,0.3154324250600019
23728,0.2657457033410854
94500,0.04470566540515884
49184,0.07631008934466021
66621,0.159619742950007
26946,0.015940834158725315
51033,0.03201995150242414
41135,0.06699053937859642
4282,0.12799159358901627
65384,0.17064364205695762
77046,0.053747347780469364
2437,0.25478164497316
23038,0.10031088286797932
21796,0.07098418175743038
54977,0.07068849371277727
964,0.19732377282404673
77529,0.29131911177521636
49695,0.11579600445862348
5394,0.06376809884263535
6768,0.2225514206108997
21589,0.03874970693635876
102992,0.1572514193961136
76986,0.022573303683488574
94897,0.09891966740294639
18353,0.22089527722510488
105457,0.32014285102674966
79540,0.016709260077574645
36338,0.08155021701233292
7548,0.28635180630540497
72470,0.10543211100725043
54840,0.3402204044941126
92926,0.05923747675471662
85365,0.07981911770312354
32856,0.2981584436013
41041,0.3300461050932565
1861,0.05147160733930786
34836,0.13379645397098064
89927,0.04903850420828164
69939,0.07686139155955149
41862,0.062144602357742246
68351,0.16924318352620332
4339,0.1427053322251687
108042,0.19123327170371934
48616,0.028615881254716122
21886,0.04482370297381065
9275,0.22201448922532394
31249,0.17954140003292587
4912,0.4645183687604792
86759,0.27336440739492773
32666,0.2600832977716514
28327,0.17986820173266957
49771,0.046537172173997075
84470,0.08334827302309326
10300,0.1289532562022975
51684,0.03475606517844299
109470,0.032013155032617174
40865,0.0922001390001648
12402,0.06130238206942763
9805,0.3126076768520019
45394,0.2876513870730597
67632,0.20057219827948708
1414,0.5597832880891583
35493,0.13238479474442252
28999,0.0912176900295042
14431,0.14298550691985107
6220,0.2750789762323345
101876,0.02815763883533096
82010,0.15824480668316718
79754,0.07852487547719554
39844,0.05992635415214032
1739,0.05965094174231527
55639,0.013854259317311402
40508,0.29004991740311026
27760,0.2422288821275792
92362,0.40521796315036074
43739,0.04025144459361747
63636,0.18099469077734798
67478,0.06336193614897719
47153,0.047556932779452686
107668,0.00949249468502142
99677,0.05141504795723042
34285,0.11808802740864893
104873,0.026455139390375262
60930,0.2725909587887495
85493,0.05719751343885362
27070,0.2778068942810274
91361,0.08106202083860063
93292,0.08268372024754353
72029,0.05056783932009885
102653,0.24372330546828283
75458,0.058774848070515334
97771,0.1745607120285509
5563,0.06620203188118627
64982,0.06788152531127496
4728,0.13994957995615606
37885,0.11591148792762375
1026,0.24061935181348781
16987,0.07021661180825658
12424,0.03615714124223297
98326,0.14490645815131906
21476,0.10523230537889762
85777,0.28875118043598624
94367,0.04121176123199941
79417,0.09162366956319982
84675,0.34022643629754246
52307,0.022982338758048042
12581,0.10284836145256995
36460,0.057034667129445694
109429,0.3667008212730314
4802,0.19189938131623455
75057,0.04119843481966538
99070,0.029031955970227057
93063,0.1494817027781177
109784,0.19685417797960664
74563,0.015569647769326697
28568,0.0519809917409143
19982,0.13876155278002622
104408,0.1918033281103926
363,0.026045947135985088
107478,0.055226088898238004
94054,0.07262076346213726
94420,0.05155320008660145
104267,0.0631353248862869
51069,0.19959061072945392
15703,0.051380550512000446
6267,0.10652324832142022
39005,0.16290488286457366
7778,0.36982468717684436
20691,0.14860533103898454
16784,0.024147407058728577
91806,0.1093847045894828
101032,0.0846434358661911
81141,0.12693952624393734
78719,0.08149380812469849
28614,0.14041912766113754
70537,0.038625179287925845
33929,0.11281048930217462
12081,0.19064205785143978
39687,0.092763631068888
67292,0.040049961800990734
67830,0.01215007019240493
29128,0.07190699464051058
88387,0.045364547525128605
20484,0.11625835229775458
17057,0.03878180775986766
64252,0.0571184451895332
75234,0.10373189076355374
56276,0.2301607013516929
39823,0.22148302065386843
72525,0.04634675194161066
31410,0.09481660747824179
59965,0.3471190627357955
4644,0.06954089822815411
53996,0.042031176973529795
7113,0.21748204639191213
59389,0.2932863083309893
95186,0.14902382515110957
93011,0.46207047836114795
87766,0.10638775765043951
82564,0.19196913416741618
10103,0.3449358342940219
58501,0.1401849668879384
69039,0.08887821695640909
48780,0.1334373330538852
13722,0.46745292678850564
80449,0.11819811501905955
39682,0.33288734936417136
44893,0.059896109519551655
85282,0.18035704567956407
77052,0.09959143260509731
91671,0.05272197962521717
26357,0.018190316850233267
55949,0.05774205773782744
37811,0.027240002889981737
28840,0.06797015922985025
33644,0.12667188113108468
100524,0.0808716376397774
857,0.1318417531526198
97858,0.03427868607131398
50945,0.05069981034073554
103447,0.12819686243318726
83334,0.11344060488438205
19733,0.07532028163141251
75344,0.19208252168621354
16559,0.12520646222667653
46277,0.08202494845944663
102903,0.025852639739702355
36836,0.08029318694970874
97656,0.18778566042430203
43491,0.24540403884318532
10341,0.11445933593649467
76772,0.180211405710012
12001,0.06320662625606906
10313,0.07706144115537568
21987,0.16879458241287051
37671,0.019420187638553084
107331,0.08338486260904739
3236,0.18613239366604434
18499,0.04097867293663632
84831,0.13802071913395153
45364,0.058548383510101325
9980,0.22694402394987148
106775,0.10569850321744571
71416,0.16194181866585217
98335,0.051406877734679314
83986,0.23293044839267132
91059,0.11463201265578961
100822,0.3433633269037252
73263,0.1351378973766267
7697,0.016157121094780427
63688,0.09793326276039815
101529,0.2482962572301755
2340,0.10746161369441287
42519,0.2618827239310483
96899,0.012126679691165616
83966,0.06303369914956825
59532,0.02888219633041163
2038,0.10179373910363199
3790,0.527118586623228
38224,0.18579262165462604
10645,0.27007441248494746
107234,0.079860576183103
83550,0.09848099863203999
80468,0.027660182246493872
74609,0.05522458896140299
84618,0.10580279650728303
27848,0.05347922844224583
76585,0.07666180795112847
35239,0.5501102982990919
23316,0.0609504765335102
36763,0.07289367744798192
19032,0.07713025712604668
1600,0.06392649611479687
81827,0.135515593888503
38573,0.09353944994228792
75964,0.05674285232832138
109766,0.08089638192925182
59012,0.2119918981317861
67863,0.04049416468748443
34893,0.19681300107425337
48026,0.04208951638421162
81680,0.06428176729628444
23187,0.2361947942758231
39462,0.1729322947702918
467,0.12002147882696912
22357,0.20461137392727996
57145,0.14575896917633407
2030,0.07432769631066685
15867,0.30603876495218324
877,0.397834037918263
108477,0.04145824659463879
58462,0.1420973581643002
17775,0.15263711632516389
48421,0.0596135324273597
31720,0.0610625134153962
53709,0.02621307080920554
28010,0.09894328612832914
12436,0.13640377239543708
33166,0.05306525081200829
22183,0.08016563264177469
58550,0.1971118514807548
105743,0.08472935890365647
59445,0.06027565724001731
49853,0.07194980846743693
31321,0.26282000990511817
66911,0.25837096168674367
52971,0.3475920469431632
70863,0.1681424435483049
54209,0.18395485677540085
62591,0.2817582308252517
77895,0.19397112534203087
16802,0.022891992516727997
98288,0.05955756848743297
37924,0.02104449649442145
56131,0.1391895883260573
61439,0.09248005961834353
98147,0.18034435311130853
58812,0.09206856020348549
36281,0.14153475750985992
47823,0.22487220409649408
78050,0.08401483021095299
22049,0.42970412037138134
85595,0.06490209693159865
108391,0.05931445095267107
63985,0.09346290862784151
91615,0.07664594972662898
87995,0.30840554318099833
64979,0.3115138047977212
17416,0.41060737794254404
58072,0.08460399931740462
3805,0.1557051933767941
7864,0.047651129817815906
25750,0.07371941617114362
1816,0.07326963073201172
53447,0.06103578518057055
14876,0.0891538692668936
3470,0.12401466811711365
107625,0.2420292588909975
42740,0.07150855531170155
86236,0.028765117022068194
8910,0.0325327909448906
81216,0.11626800023599028
6542,0.09540649172625243
101610,0.2374614262216444
95098,0.1665714511799749
46602,0.12130141516781084
60010,0.30038790824082784
37417,0.17499961390001897
108224,0.15276552524787945
92184,0.07357789700750894
93984,0.04829966943340096
90729,0.14328530989141827
83649,0.023998985052903897
94714,0.023075880020600903
101041,0.05009083799024673
62686,0.016243644331175776
70981,0.42207383551766253
93321,0.2749216588767268
34322,0.32617210860581547
65148,0.1376723752799725
93776,0.07339958249722595
5855,0.0647470871199144
9495,0.06292895535228539
62243,0.05193817296842279
83391,0.0323080411274153
97788,0.029577698727099276
49094,0.13911994533978206
90205,0.028545231566223298
76994,0.051357809480896834
91867,0.16502620274103863
72218,0.19599873904793122
93590,0.1866498079668522
32707,0.6627987285014039
1257,0.010975277664543879
73887,0.048495634952915145
101392,0.055023231535628644
62839,0.31560091967385046
28746,0.09782241593700466
41131,0.5971240602230964
108480,0.10627452628474635
96302,0.03569672558362846
109940,0.23292520894294722
28590,0.2284679099497353
38304,0.17752924007150492
6986,0.005854760362655225
32076,0.07021711371352438
29309,0.028661279517374127
46051,0.13294745462446766
54624,0.01199657043080625
92319,0.08128620295294858
76815,0.16990408883468086
93099,0.03735330992441436
33496,0.28661679490075703
1719,0.03507308554553563
103163,0.06747453128365544
7364,0.15092695842008244
86423,0.011187219524752406
107872,0.08790807601423511
109814,0.047547224779575785
103646,0.20359236193017716
24953,0.36998785347551577
31834,0.038521731948831336
